start_id,end_id
oewn-Maritime_Provinces-n,oewn-Canadian_Maritime_Provinces-n
oewn-Maritimes-n,oewn-The_Maritimes-n
oewn-Maritimes-n,oewn-Canadian_Maritime_Provinces-n
oewn-Maroc-n,oewn-Morocco-n
oewn-Maroc-n,oewn-Kingdom_of_Morocco-n
oewn-Maroc-n,oewn-Marruecos-n
oewn-Maroc-n,oewn-Al-Magrib-n
oewn-Marquette-n,oewn-Jacques_Marquette-n
oewn-Marquette-n,oewn-Pere_Jacques_Marquette-n
oewn-Marrakech-n,oewn-Marrakesh-n
oewn-Marruecos-n,oewn-Morocco-n
oewn-Marruecos-n,oewn-Kingdom_of_Morocco-n
oewn-Marruecos-n,oewn-Al-Magrib-n
oewn-Marseilles-n,oewn-Marseille-n
oewn-Marshall_Islands-n,oewn-Republic_of_the_Marshall_Islands-n
oewn-Marston_Moor-n,oewn-battle_of_Marston_Moor-n
oewn-Maryland-n,oewn-Old_Line_State-n
oewn-Maryland-n,oewn-Free_State-n
oewn-Maryland-n,oewn-Md.-n
oewn-Mason_and_Dixon_line-n,oewn-Mason-Dixon_line-n
oewn-Mason_and_Dixon_line-n,oewn-Mason_and_Dixon-ap-s_line-n
oewn-Mason_and_Dixon-ap-s_line-n,oewn-Mason-Dixon_line-n
oewn-Masqat-n,oewn-Muscat-n
oewn-Masqat-n,oewn-capital_of_Oman-n
oewn-Mass.-n,oewn-Massachusetts-n
oewn-Mass.-n,oewn-Bay_State-n
oewn-Mass.-n,oewn-Old_Colony-n
oewn-Massachusetts-n,oewn-Bay_State-n
oewn-Massachusetts-n,oewn-Old_Colony-n
oewn-Massachusetts-n,oewn-Massachuset-n
oewn-Massachusetts-n,oewn-Massachusetts_Bay_Colony-n
oewn-Massachusetts-n,oewn-Massachusetts_language-n
oewn-Massachusetts-n,oewn-Massachuset_language-n
oewn-Maui_Island-n,oewn-Maui-n
oewn-Mauritanie-n,oewn-Mauritania-n
oewn-Mauritanie-n,oewn-Islamic_Republic_of_Mauritania-n
oewn-Mauritanie-n,oewn-Muritaniya-n
oewn-Mauritius-n,oewn-Republic_of_Mauritius-n
oewn-Mawlamyine-n,oewn-Moulmein-n
oewn-Md.-n,oewn-Old_Line_State-n
oewn-Md.-n,oewn-Free_State-n
oewn-Me.-n,oewn-Maine-n
oewn-Me.-n,oewn-Pine_Tree_State-n
oewn-Memel-n,oewn-Klaipeda-n
oewn-Meshed-n,oewn-Mashhad-n
oewn-Mexican_capital-n,oewn-Mexico_City-n
oewn-Mexican_capital-n,oewn-Ciudad_de_Mexico-n
oewn-Mexican_capital-n,oewn-capital_of_Mexico-n
oewn-Mich.-n,oewn-Michigan-n
oewn-Mich.-n,oewn-Wolverine_State-n
oewn-Mich.-n,oewn-Great_Lakes_State-n
oewn-Michigan-n,oewn-Wolverine_State-n
oewn-Michigan-n,oewn-Great_Lakes_State-n
oewn-Michigan-n,oewn-Lake_Michigan-n
oewn-Michigan-n,oewn-Chicago-n
oewn-Michigan-n,oewn-Newmarket-n
oewn-Michigan-n,oewn-boodle-n
oewn-Michigan-n,oewn-stops-n
oewn-Micronesia-n,oewn-Federated_States_of_Micronesia-n
oewn-Mideast-n,oewn-Middle_East-n
oewn-Mideast-n,oewn-Near_East-n
oewn-Midi-n,oewn-Southern_France-n
oewn-Midway_Islands-n,oewn-Midway_Atoll-n
oewn-Milano-n,oewn-Milan-n
oewn-Mile-High_City-n,oewn-Denver-n
oewn-Mile-High_City-n,oewn-capital_of_Colorado-n
oewn-Minn.-n,oewn-Minnesota-n
oewn-Minn.-n,oewn-Gopher_State-n
oewn-Minn.-n,oewn-North_Star_State-n
oewn-Miss.-n,oewn-Mississippi-n
oewn-Mississippi-n,oewn-Mississippi_River-n
oewn-Missouri-n,oewn-Show_Me_State-n
oewn-Missouri-n,oewn-Mo.-n
oewn-Missouri-n,oewn-Missouri_River-n
oewn-Missouri-n,oewn-Missouria-n
oewn-Mo.-n,oewn-Show_Me_State-n
oewn-Mobile-n,oewn-Mobile_River-n
oewn-Mocambique-n,oewn-Mozambique-n
oewn-Mocambique-n,oewn-Republic_of_Mozambique-n
oewn-Mogadiscio-n,oewn-Mogadishu-n
oewn-Mogadiscio-n,oewn-capital_of_Somalia-n
oewn-Mohave-n,oewn-Mojave-n
oewn-Mohave-n,oewn-Mojave_Desert-n
oewn-Mohave-n,oewn-Mohave_Desert-n
oewn-Mohave-n,oewn-Mojave_language-n
oewn-Mohave-n,oewn-Mohave_language-n
oewn-Mohave_Desert-n,oewn-Mojave-n
oewn-Mohave_Desert-n,oewn-Mojave_Desert-n
oewn-Mojave-n,oewn-Mojave_Desert-n
oewn-Mojave-n,oewn-Mojave_language-n
oewn-Mojave-n,oewn-Mohave_language-n
oewn-Moldavia-n,oewn-Moldova-n
oewn-Moldavia-n,oewn-Republic_of_Moldova-n
oewn-Molokai_Island-n,oewn-Molokai-n
oewn-Molotov-n,oewn-Vyacheslav_Molotov-n
oewn-Molotov-n,oewn-Vyacheslav_Mikhailovich_Molotov-n
oewn-Molotov-n,oewn-Perm-n
oewn-Moluccas-n,oewn-Maluku_Islands-n
oewn-Moluccas-n,oewn-Spice_Islands-n
oewn-Mona-n,oewn-Anglesey-n
oewn-Mona-n,oewn-Anglesey_Island-n
oewn-Mona-n,oewn-Anglesea-n
oewn-Mona-n,oewn-Anglesea_Island-n
oewn-Monaco-Ville-n,oewn-Monaco-City-n
oewn-Mongolia-n,oewn-Mongolian_People-ap-s_Republic-n
oewn-Mongolia-n,oewn-Outer_Mongolia-n
oewn-Mongolian_People-ap-s_Republic-n,oewn-Outer_Mongolia-n
oewn-Monroe-n,oewn-Marilyn_Monroe-n
oewn-Monroe-n,oewn-Norma_Jean_Baker-n
oewn-Monroe-n,oewn-James_Monroe-n
oewn-Monroe-n,oewn-President_Monroe-n
oewn-Mont.-n,oewn-Montana-n
oewn-Montgomery-n,oewn-L._M._Montgomery-n
oewn-Montgomery-n,oewn-Lucy_Maud_Montgomery-n
oewn-Montgomery-n,oewn-Bernard_Montgomery-n
oewn-Montgomery-n,oewn-Bernard_Law_Montgomery-n
oewn-Montgomery-n,oewn-Sir_Bernard_Law_Montgomery-n
oewn-Montgomery-n,oewn-1st_Viscount_Montgomery_of_Alamein-n
oewn-Montgomery-n,oewn-capital_of_Alabama-n
oewn-Mormon_State-n,oewn-Utah-n
oewn-Mormon_State-n,oewn-Beehive_State-n
oewn-Mormon_State-n,oewn-UT-n
oewn-Mormon_State-n,oewn-Ut.-n
oewn-Motor_City-n,oewn-Detroit-n
oewn-Motor_City-n,oewn-Motown-n
oewn-Motown-n,oewn-Detroit-n
oewn-Moukden-n,oewn-Shenyang-n
oewn-Moukden-n,oewn-Mukden-n
oewn-Moukden-n,oewn-Fengtien-n
oewn-Mount_Asama-n,oewn-Asama-n
oewn-Mount_Athos-n,oewn-Athos-n
oewn-Mount_Etna-n,oewn-Etna-n
oewn-Mount_Etna-n,oewn-Mt_Etna-n
oewn-Mount_Fuji-n,oewn-Fuji-n
oewn-Mount_Fuji-n,oewn-Fujiyama-n
oewn-Mount_Fuji-n,oewn-Fujinoyama-n
oewn-Mount_Fuji-n,oewn-Fuji-san-n
oewn-Mount_Orizaba-n,oewn-Citlaltepetl-n
oewn-Mount_Orizaba-n,oewn-Mt_Orizaba-n
oewn-Mount_Orizaba-n,oewn-Pico_de_Orizaba-n
oewn-Mount_Pinatubo-n,oewn-Pinatubo-n
oewn-Mount_Rushmore_State-n,oewn-South_Dakota-n
oewn-Mount_Rushmore_State-n,oewn-Coyote_State-n
oewn-Mount_Rushmore_State-n,oewn-SD-n
oewn-Mount_Rushmore_State-n,oewn-S.D.-n
oewn-Mount_St._Helens-n,oewn-Mount_Saint_Helens-n
oewn-Mount_St._Helens-n,oewn-Mt._St._Helens-n
oewn-Mount_Vesuvius-n,oewn-Vesuvius-n
oewn-Mount_Vesuvius-n,oewn-Mt._Vesuvius-n
oewn-Mountain_State-n,oewn-West_Virginia-n
oewn-Mountain_State-n,oewn-WV-n
oewn-Mountain_State-n,oewn-W.V.-n
oewn-Mt_Etna-n,oewn-Etna-n
oewn-Mt_Orizaba-n,oewn-Citlaltepetl-n
oewn-Mt_Orizaba-n,oewn-Pico_de_Orizaba-n
oewn-Mt._St._Helens-n,oewn-Mount_Saint_Helens-n
oewn-Mt._Vesuvius-n,oewn-Vesuvius-n
oewn-Muenchen-n,oewn-Munich-n
oewn-Mukalla-n,oewn-Al_Mukalla-n
oewn-Mukalla-n,oewn-Al-Mukalla-n
oewn-Mukden-n,oewn-Shenyang-n
oewn-Mukden-n,oewn-Fengtien-n
oewn-Muritaniya-n,oewn-Mauritania-n
oewn-Muritaniya-n,oewn-Islamic_Republic_of_Mauritania-n
oewn-Muscat_and_Oman-n,oewn-Oman-n
oewn-Muscat_and_Oman-n,oewn-Sultanate_of_Oman-n
oewn-Muscovy-n,oewn-Grand_Duchy_of_Moscow-n
oewn-Muskogee-n,oewn-Muskogee_language-n
oewn-Mysore-n,oewn-Karnataka-n
oewn-Mytilene-n,oewn-Lesbos-n
oewn-Mytilene-n,oewn-Lesvos-n
oewn-magnetic_equator-n,oewn-aclinic_line-n
oewn-magnetic_pole-n,oewn-pole-n
oewn-mainland_China-n,oewn-China-n
oewn-mainland_China-n,oewn-People-ap-s_Republic_of_China-n
oewn-mainland_China-n,oewn-Communist_China-n
oewn-mainland_China-n,oewn-Red_China-n
oewn-mainland_China-n,oewn-PRC-n
oewn-mainland_China-n,oewn-Cathay-n
oewn-mandate-n,oewn-authorization-n
oewn-mandate-n,oewn-authorisation-n
oewn-mandate-n,oewn-mandatory-n
oewn-mandatory-n,oewn-mandatary-n
oewn-mansion-n,oewn-sign_of_the_zodiac-n
oewn-mansion-n,oewn-star_sign-n
oewn-mansion-n,oewn-sign-n
oewn-mansion-n,oewn-house-n
oewn-mansion-n,oewn-planetary_house-n
oewn-mansion-n,oewn-mansion_house-n
oewn-mansion-n,oewn-manse-n
oewn-mansion-n,oewn-hall-n
oewn-mansion-n,oewn-residence-n
oewn-march-n,oewn-marching-n
oewn-march-n,oewn-borderland-n
oewn-march-n,oewn-border_district-n
oewn-march-n,oewn-marchland-n
oewn-march-n,oewn-marching_music-n
oewn-marchland-n,oewn-borderland-n
oewn-marchland-n,oewn-border_district-n
oewn-maximum-n,oewn-upper_limit-n
oewn-maximum-n,oewn-utmost-n
oewn-maximum-n,oewn-uttermost-n
oewn-maximum-n,oewn-level_best-n
oewn-meadow-n,oewn-hayfield-n
oewn-medium-n,oewn-culture_medium-n
oewn-medium-n,oewn-spiritualist-n
oewn-medium-n,oewn-sensitive-n
oewn-medium-n,oewn-mass_medium-n
oewn-medium-n,oewn-metier-n
oewn-meeting-n,oewn-group_meeting-n
oewn-meeting-n,oewn-get_together-n
oewn-meeting-n,oewn-encounter-n
oewn-meeting-n,oewn-coming_together-n
oewn-meeting-n,oewn-congress-n
oewn-meeting-n,oewn-merging-n
oewn-meeting-n,oewn-confluence-n
oewn-melting_pot-n,oewn-crucible-n
oewn-memorial_park-n,oewn-cemetery-n
oewn-memorial_park-n,oewn-graveyard-n
oewn-memorial_park-n,oewn-burial_site-n
oewn-memorial_park-n,oewn-burial_ground-n
oewn-memorial_park-n,oewn-burying_ground-n
oewn-memorial_park-n,oewn-necropolis-n
oewn-meridian-n,oewn-acme-n
oewn-meridian-n,oewn-height-n
oewn-meridian-n,oewn-elevation-n
oewn-meridian-n,oewn-peak-n
oewn-meridian-n,oewn-pinnacle-n
oewn-meridian-n,oewn-summit-n
oewn-meridian-n,oewn-superlative-n
oewn-meridian-n,oewn-line_of_longitude-n
oewn-mete-n,oewn-boundary_line-n
oewn-mete-n,oewn-border-n
oewn-mete-n,oewn-borderline-n
oewn-mete-n,oewn-delimitation-n
oewn-metropolis-n,oewn-city-n
oewn-metropolis-n,oewn-urban_center-n
oewn-midden-n,oewn-eitchen_midden-n
oewn-midden-n,oewn-kitchen_midden-n
oewn-midden-n,oewn-dunghill-n
oewn-midden-n,oewn-muckheap-n
oewn-midden-n,oewn-muckhill-n
oewn-middle-n,oewn-center-n
oewn-middle-n,oewn-centre-n
oewn-middle-n,oewn-heart-n
oewn-middle-n,oewn-eye-n
oewn-middle-n,oewn-midriff-n
oewn-middle-n,oewn-midsection-n
oewn-middle_west-n,oewn-Midwest-n
oewn-middle_west-n,oewn-midwestern_United_States-n
oewn-midpoint-n,oewn-center-n
oewn-midpoint-n,oewn-centre-n
oewn-midwestern_United_States-n,oewn-Midwest-n
oewn-minimum-n,oewn-lower_limit-n
oewn-monument-n,oewn-memorial-n
oewn-monument-n,oewn-repository-n
oewn-moorage-n,oewn-mooring-n
oewn-moorage-n,oewn-berth-n
oewn-moorage-n,oewn-slip-n
oewn-moorage-n,oewn-docking-n
oewn-moorage-n,oewn-dockage-n
oewn-moorage-n,oewn-tying_up-n
oewn-mooring-n,oewn-berth-n
oewn-mooring-n,oewn-slip-n
oewn-mooring-n,oewn-mooring_line-n
oewn-mother_country-n,oewn-fatherland-n
oewn-mother_country-n,oewn-homeland-n
oewn-mother_country-n,oewn-motherland-n
oewn-mother_country-n,oewn-country_of_origin-n
oewn-mother_country-n,oewn-native_land-n
oewn-motherland-n,oewn-fatherland-n
oewn-motherland-n,oewn-homeland-n
oewn-motherland-n,oewn-country_of_origin-n
oewn-motherland-n,oewn-native_land-n
oewn-municipal_center-n,oewn-civic_center-n
oewn-municipal_center-n,oewn-down_town-n
oewn-Jackson-n,oewn-Glenda_Jackson-n
oewn-Jackson-n,oewn-Michael_Jackson-n
oewn-Jackson-n,oewn-Michael_Joe_Jackson-n
oewn-Jackson-n,oewn-Mahalia_Jackson-n
oewn-Jackson-n,oewn-Jesse_Jackson-n
oewn-Jackson-n,oewn-Jesse_Louis_Jackson-n
oewn-Jackson-n,oewn-Helen_Hunt_Jackson-n
oewn-Jackson-n,oewn-Helen_Maria_Fiske_Hunt_Jackson-n
oewn-Jackson-n,oewn-Thomas_Jackson-n
oewn-Jackson-n,oewn-Thomas_J._Jackson-n
oewn-Jackson-n,oewn-Thomas_Jonathan_Jackson-n
oewn-Jackson-n,oewn-Stonewall_Jackson-n
oewn-Jackson-n,oewn-Andrew_Jackson-n
oewn-Jackson-n,oewn-Old_Hickory-n
oewn-Jackson-n,oewn-capital_of_Mississippi-n
oewn-Jamaican_capital-n,oewn-Kingston-n
oewn-Jamaican_capital-n,oewn-capital_of_Jamaica-n
oewn-Jammu_and_Kashmir-n,oewn-Kashmir-n
oewn-Jammu_and_Kashmir-n,oewn-Cashmere-n
oewn-Japan-n,oewn-Japanese_Islands-n
oewn-Japan-n,oewn-Japanese_Archipelago-n
oewn-Japan-n,oewn-Nippon-n
oewn-Japan-n,oewn-Nihon-n
oewn-Japanese_Archipelago-n,oewn-Japanese_Islands-n
oewn-Japanese_capital-n,oewn-Tokyo-n
oewn-Japanese_capital-n,oewn-Edo-n
oewn-Japanese_capital-n,oewn-capital_of_Japan-n
oewn-Jed-ap-dah-n,oewn-Jeddah-n
oewn-Jed-ap-dah-n,oewn-Jiddah-n
oewn-Jed-ap-dah-n,oewn-Jidda-n
oewn-Jerevan-n,oewn-Yerevan-n
oewn-Jerevan-n,oewn-Erivan-n
oewn-Jerevan-n,oewn-capital_of_Armenia-n
oewn-Jerez_de_la_Frontera-n,oewn-Jerez-n
oewn-Jersey-n,oewn-New_Jersey-n
oewn-Jersey-n,oewn-Garden_State-n
oewn-Jersey-n,oewn-NJ-n
oewn-Jersey-n,oewn-N.J.-n
oewn-Jersey-n,oewn-island_of_Jersey-n
oewn-Jidda-n,oewn-Jeddah-n
oewn-Jidda-n,oewn-Jiddah-n
oewn-Jiddah-n,oewn-Jeddah-n
oewn-Johor-n,oewn-Johore-n
oewn-Joppa-n,oewn-Jaffa-n
oewn-Jordan-n,oewn-Jordan_River-n
oewn-Jordan-n,oewn-Hashemite_Kingdom_of_Jordan-n
oewn-Juarez-n,oewn-Ciudad_Juarez-n
oewn-Jubbulpore-n,oewn-Jabalpur-n
oewn-Juda-n,oewn-Judah-n
oewn-Judaea-n,oewn-Judea-n
oewn-Jugoslavija-n,oewn-Serbia_and_Montenegro-n
oewn-Jugoslavija-n,oewn-Union_of_Serbia_and_Montenegro-n
oewn-Jugoslavija-n,oewn-Federal_Republic_of_Yugoslavia-n
oewn-Jutland-n,oewn-Jylland-n
oewn-Jutland-n,oewn-battle_of_Jutland-n
oewn-jungle-n,oewn-hobo_camp-n
oewn-junk_heap-n,oewn-garbage_heap-n
oewn-junk_heap-n,oewn-rubbish_heap-n
oewn-junk_heap-n,oewn-scrapheap-n
oewn-junk_heap-n,oewn-junk_pile-n
oewn-junk_heap-n,oewn-refuse_heap-n
oewn-junk_pile-n,oewn-garbage_heap-n
oewn-junk_pile-n,oewn-rubbish_heap-n
oewn-junk_pile-n,oewn-scrapheap-n
oewn-junk_pile-n,oewn-refuse_heap-n
oewn-jurisdiction-n,oewn-legal_power-n
oewn-justiciary-n,oewn-justiciar-n
oewn-juxtaposition-n,oewn-apposition-n
oewn-juxtaposition-n,oewn-collocation-n
oewn-B_horizon-n,oewn-B-horizon-n
oewn-Bad_Lands-n,oewn-Badlands_Wilderness-n
oewn-Bad_Lands-n,oewn-Badlands-n
oewn-Badger_State-n,oewn-Wisconsin-n
oewn-Badger_State-n,oewn-WI-n
oewn-Badger_State-n,oewn-Wis.-n
oewn-Badger_State-n,oewn-Wisc.-n
oewn-Badlands-n,oewn-Badlands_Wilderness-n
oewn-Bagdad-n,oewn-Baghdad-n
oewn-Bagdad-n,oewn-capital_of_Iraq-n
oewn-Bahama_Islands-n,oewn-Bahamas-n
oewn-Bahama_Islands-n,oewn-Commonwealth_of_the_Bahamas-n
oewn-Bahrain-n,oewn-Bahrain_Island-n
oewn-Bahrain-n,oewn-Bahrein-n
oewn-Bahrain-n,oewn-Bahrein_Island-n
oewn-Bahrain-n,oewn-State_of_Bahrain-n
oewn-Bahrain_Island-n,oewn-Bahrein-n
oewn-Bahrain_Island-n,oewn-Bahrein_Island-n
oewn-Bahrein-n,oewn-Bahrein_Island-n
oewn-Bahrein-n,oewn-State_of_Bahrain-n
oewn-Balance-n,oewn-Libra-n
oewn-Balance-n,oewn-Libra_the_Balance-n
oewn-Balance-n,oewn-Libra_the_Scales-n
oewn-Bale-n,oewn-Basel-n
oewn-Bale-n,oewn-Basle-n
oewn-Balkan_nation-n,oewn-Balkan_country-n
oewn-Balkan_nation-n,oewn-Balkan_state-n
oewn-Balkan_state-n,oewn-Balkan_country-n
oewn-Balkans-n,oewn-Balkan_Mountains-n
oewn-Balkans-n,oewn-Balkan_Mountain_Range-n
oewn-Balkans-n,oewn-Balkan_Peninsula-n
oewn-Baltic_Republic-n,oewn-Baltic_State-n
oewn-Banff-n,oewn-Banff_National_Park-n
oewn-Bangla_Desh-n,oewn-Bangladesh-n
oewn-Bangla_Desh-n,oewn-People-ap-s_Republic_of_Bangladesh-n
oewn-Bangla_Desh-n,oewn-East_Pakistan-n
oewn-Barbary_Coast-n,oewn-Berber_Coast-n
oewn-Barbary_Coast-n,oewn-Barbary-n
oewn-Barbary_Coast-n,oewn-Berbery-n
oewn-Basia-n,oewn-Basra-n
oewn-Basle-n,oewn-Basel-n
oewn-Basse-Normandie-n,oewn-Lower_Normandy-n
oewn-Basse-Normandie-n,oewn-Lower-Normandy-n
oewn-Basutoland-n,oewn-Lesotho-n
oewn-Basutoland-n,oewn-Kingdom_of_Lesotho-n
oewn-Battle_Born_State-n,oewn-Nevada-n
oewn-Battle_Born_State-n,oewn-Silver_State-n
oewn-Battle_Born_State-n,oewn-Sagebrush_State-n
oewn-Battle_Born_State-n,oewn-NV-n
oewn-Battle_Born_State-n,oewn-Nev.-n
oewn-Bay_State-n,oewn-Old_Colony-n
oewn-Bayt_Lahm-n,oewn-Bethlehem-n
oewn-Bayt_Lahm-n,oewn-Bethlehem_Ephrathah-n
oewn-Bayt_Lahm-n,oewn-Bethlehem-Judah-n
oewn-Bean_Town-n,oewn-Boston-n
oewn-Bean_Town-n,oewn-Hub_of_the_Universe-n
oewn-Bean_Town-n,oewn-Beantown-n
oewn-Bean_Town-n,oewn-capital_of_Massachusetts-n
oewn-Beantown-n,oewn-Boston-n
oewn-Beantown-n,oewn-Hub_of_the_Universe-n
oewn-Beantown-n,oewn-capital_of_Massachusetts-n
oewn-Beaumont-n,oewn-William_Beaumont-n
oewn-Beaumont-n,oewn-Francis_Beaumont-n
oewn-Beaver_State-n,oewn-Oregon-n
oewn-Beaver_State-n,oewn-OR-n
oewn-Beaver_State-n,oewn-Ore.-n
oewn-Bedloe-ap-s_Island-n,oewn-Liberty_Island-n
oewn-Beehive_State-n,oewn-Utah-n
oewn-Beehive_State-n,oewn-UT-n
oewn-Beehive_State-n,oewn-Ut.-n
oewn-Beirut-n,oewn-Bayrut-n
oewn-Beirut-n,oewn-capital_of_Lebanon-n
oewn-Belau-n,oewn-Palau-n
oewn-Belau-n,oewn-Palau_Islands-n
oewn-Belau-n,oewn-Pelew-n
oewn-Belgian_Congo-n,oewn-Congo-n
oewn-Belgian_Congo-n,oewn-Democratic_Republic_of_the_Congo-n
oewn-Belgian_Congo-n,oewn-Zaire-n
oewn-Belgian_capital-n,oewn-Bruxelles-n
oewn-Belgian_capital-n,oewn-Brussels-n
oewn-Belgian_capital-n,oewn-capital_of_Belgium-n
oewn-Belgique-n,oewn-Belgium-n
oewn-Belgique-n,oewn-Kingdom_of_Belgium-n
oewn-Belorussia-n,oewn-Belarus-n
oewn-Belorussia-n,oewn-Republic_of_Belarus-n
oewn-Belorussia-n,oewn-Byelarus-n
oewn-Belorussia-n,oewn-Byelorussia-n
oewn-Belorussia-n,oewn-White_Russia-n
oewn-Beograd-n,oewn-Belgrade-n
oewn-Beograd-n,oewn-capital_of_Serbia_and_Montenegro-n
oewn-Berber_Coast-n,oewn-Barbary-n
oewn-Berber_Coast-n,oewn-Berbery-n
oewn-Berbery-n,oewn-Barbary-n
oewn-Berkeley-n,oewn-Bishop_Berkeley-n
oewn-Berkeley-n,oewn-George_Berkeley-n
oewn-Berlin-n,oewn-German_capital-n
oewn-Berlin-n,oewn-Irving_Berlin-n
oewn-Berlin-n,oewn-Israel_Baline-n
oewn-Bermudas-n,oewn-Bermuda-n
oewn-Berne-n,oewn-Bern-n
oewn-Berne-n,oewn-capital_of_Switzerland-n
oewn-Bethlehem-n,oewn-Bethlehem_Ephrathah-n
oewn-Bethlehem-n,oewn-Bethlehem-Judah-n
oewn-Bethlehem_Ephrathah-n,oewn-Bethlehem-Judah-n
oewn-Bharat-n,oewn-India-n
oewn-Bharat-n,oewn-Republic_of_India-n
oewn-Bida-n,oewn-Doha-n
oewn-Bida-n,oewn-El_Beda-n
oewn-Bida-n,oewn-capital_of_Qatar-n
oewn-Bikini-n,oewn-Bikini_Atoll-n
oewn-Biloxi-n,oewn-Tunica-Biloxi-n
oewn-Biloxi-n,oewn-Biloxi_language-n
oewn-Birmingham-n,oewn-Pittsburgh_of_the_South-n
oewn-Birmingham-n,oewn-Brummagem-n
oewn-Bisayas-n,oewn-Visayas-n
oewn-Bisayas-n,oewn-Visayan_Islands-n
oewn-Biskek-n,oewn-Bishkek-n
oewn-Biskek-n,oewn-Frunze-n
oewn-Biskek-n,oewn-capital_of_Kyrgyzstan-n
oewn-Bismarck-n,oewn-von_Bismarck-n
oewn-Bismarck-n,oewn-Otto_von_Bismarck-n
oewn-Bismarck-n,oewn-Prince_Otto_von_Bismarck-n
oewn-Bismarck-n,oewn-Prince_Otto_Eduard_Leopold_von_Bismarck-n
oewn-Bismarck-n,oewn-Iron_Chancellor-n
oewn-Bismarck-n,oewn-capital_of_North_Dakota-n
oewn-Black_Africa-n,oewn-Sub-Saharan_Africa-n
oewn-Bluegrass_Country-n,oewn-Bluegrass-n
oewn-Bluegrass_Country-n,oewn-Bluegrass_Region-n
oewn-Bluegrass_Region-n,oewn-Bluegrass-n
oewn-Bluegrass_State-n,oewn-Kentucky-n
oewn-Bluegrass_State-n,oewn-KY-n
oewn-Bluegrass_State-n,oewn-Ken.-n
oewn-Bombay-n,oewn-Mumbai-n
oewn-Bordeaux-n,oewn-Bordeaux_wine-n
oewn-Bosna_i_Hercegovina-n,oewn-Bosnia_and_Herzegovina-n
oewn-Bosna_i_Hercegovina-n,oewn-Republic_of_Bosnia_and_Herzegovina-n
oewn-Bosna_i_Hercegovina-n,oewn-Bosnia-Herzegovina-n
oewn-Bosna_i_Hercegovina-n,oewn-Bosnia-n
oewn-Bosnia-n,oewn-Bosnia_and_Herzegovina-n
oewn-Bosnia-n,oewn-Republic_of_Bosnia_and_Herzegovina-n
oewn-Bosnia-n,oewn-Bosnia-Herzegovina-n
oewn-Bosnia-Herzegovina-n,oewn-Bosnia_and_Herzegovina-n
oewn-Bosnia-Herzegovina-n,oewn-Republic_of_Bosnia_and_Herzegovina-n
oewn-Bougainville-n,oewn-Louis_Antoine_de_Bougainville-n
oewn-Bougainville-n,oewn-Bougainville_Island-n
oewn-Brasil-n,oewn-Brazil-n
oewn-Brasil-n,oewn-Federative_Republic_of_Brazil-n
oewn-Brazilian_capital-n,oewn-Brasilia-n
oewn-Brazilian_capital-n,oewn-capital_of_Brazil-n
oewn-Breiz-n,oewn-Bretagne-n
oewn-Breiz-n,oewn-Brittany-n
oewn-Breslau-n,oewn-Wroclaw-n
oewn-Britain-n,oewn-United_Kingdom-n
oewn-Britain-n,oewn-UK-n
oewn-Britain-n,oewn-U.K.-n
oewn-Britain-n,oewn-United_Kingdom_of_Great_Britain_and_Northern_Ireland-n
oewn-Britain-n,oewn-Great_Britain-n
oewn-British_Guiana-n,oewn-Guyana-n
oewn-British_Guiana-n,oewn-Co-operative_Republic_of_Guyana-n
oewn-British_Honduras-n,oewn-Belize-n
oewn-British_capital-n,oewn-London-n
oewn-British_capital-n,oewn-Greater_London-n
oewn-British_capital-n,oewn-capital_of_the_United_Kingdom-n
oewn-Brittany-n,oewn-Bretagne-n
oewn-Bromberg-n,oewn-Bydgoszcz-n
oewn-Brunn-n,oewn-Brno-n
oewn-Brunswick-n,oewn-Braunschweig-n
oewn-Brusa-n,oewn-Bursa-n
oewn-Brussels-n,oewn-Bruxelles-n
oewn-Brussels-n,oewn-capital_of_Belgium-n
oewn-Bryan-n,oewn-William_Jennings_Bryan-n
oewn-Bryan-n,oewn-Great_Commoner-n
oewn-Bryan-n,oewn-Boy_Orator_of_the_Platte-n
oewn-Bucharesti-n,oewn-Bucharest-n
oewn-Bucharesti-n,oewn-Bucuresti-n
oewn-Bucharesti-n,oewn-capital_of_Romania-n
oewn-Buckeye_State-n,oewn-Ohio-n
oewn-Buckeye_State-n,oewn-OH-n
oewn-Bucuresti-n,oewn-Bucharest-n
oewn-Bucuresti-n,oewn-capital_of_Romania-n
oewn-Bulgarian_capital-n,oewn-Sofia-n
oewn-Bulgarian_capital-n,oewn-Serdica-n
oewn-Bull_Run-n,oewn-First_Battle_of_Bull_Run-n
oewn-Bull_Run-n,oewn-Battle_of_Bull_Run-n
oewn-Burgundy-n,oewn-Bourgogne-n
oewn-Burgundy-n,oewn-Burgundy_wine-n
oewn-Burma-n,oewn-Myanmar-n
oewn-Burma-n,oewn-Union_of_Burma-n
oewn-Byelarus-n,oewn-Belarus-n
oewn-Byelarus-n,oewn-Republic_of_Belarus-n
oewn-Byelarus-n,oewn-Byelorussia-n
oewn-Byelarus-n,oewn-White_Russia-n
oewn-Byelorussia-n,oewn-Belarus-n
oewn-Byelorussia-n,oewn-Republic_of_Belarus-n
oewn-Byelorussia-n,oewn-White_Russia-n
oewn-Byzantium-n,oewn-Byzantine_Empire-n
oewn-Byzantium-n,oewn-Eastern_Roman_Empire-n
oewn-back-n,oewn-dorsum-n
